session_key,lap_number,timestamp,driver,team,position,interval_gap,strategy_mode,recommended_mode,race_strategy,strategic_reason,tyre_compound,stint_number,stint_lap_count,tyre_wear_pct,tyre_temp_C,tyre_cliff_reached,expected_tyre_life,pit_stop_flag,pit_stop_count,undercut_window,overcut_window,lap_time,delta_lap_time,average_pace_window,momentum_indicator,engine_power_pct,throttle_pct,energy_management_pct,drs_status,speed_kph,fuel_load_kg,air_temperature_C,track_temperature_C,rainfall_mm,humidity_pct,wind_speed_mps,weather_condition,flag_status,incident_category,incident_message,race_pace_score,win_probability,power_anomaly_score,racecraft_anomaly_score,push_signal,degradation_warning,tire_management_skill
RACE_2025_COTA_37,37,2025-10-18T14:55:50.948000,SAI,Ferrari,6,13.347,Aggressive,Neutral,Undercut,,Intermediate,3,7,19.81,76.6,False,18.5,False,3,False,False,94.457,-2.087,95.079,0.4441,100.0,100.0,29.21,Inactive,165.7,42.86,25.7,34.0,1.14,66.9,2.1,Light Rain,Green,None,,72.25,0.302,0.5,1.263,PUSH,False,0.9
RACE_2025_COTA_38,38,2025-10-18T14:57:22.811000,SAI,Ferrari,6,12.13,Aggressive,Neutral,Undercut,,Intermediate,3,8,25.72,82.1,False,16.8,False,3,False,False,99.075,4.618,96.004,0.9255,100.0,99.15,23.5,Inactive,161.5,41.16,24.2,34.1,1.94,91.2,4.5,Light Rain,Green,None,,55.87,0.2679,0.5,1.803,MAINTAIN,False,0.9
RACE_2025_COTA_39,39,2025-10-18T14:58:57.893000,SAI,Ferrari,6,13.427,Aggressive,Neutral,Undercut,,Intermediate,3,9,33.39,78.6,False,14.8,False,3,False,False,96.638,-2.437,96.246,0.2414,98.5,97.21,18.88,Inactive,163.2,39.4,28.4,38.8,1.5,82.1,4.9,Light Rain,Green,None,,60.04,0.2543,0.35,0.828,PUSH,False,0.9
RACE_2025_COTA_40,40,2025-10-18T15:00:29.045000,SAI,Ferrari,6,12.898,Aggressive,Neutral,Undercut,,Intermediate,3,10,41.13,75.1,False,12.9,False,3,False,False,94.405,-2.233,96.223,-0.0224,93.01,88.53,13.02,Inactive,168.5,37.72,27.0,37.8,0.96,64.7,6.1,Light Rain,Green,None,,64.08,0.2408,0.199,0.746,PUSH,False,0.9
RACE_2025_COTA_41,41,2025-10-18T15:02:00.839000,SAI,Ferrari,6,13.494,Aggressive,Neutral,Undercut,,Intermediate,3,11,50.25,74.8,False,10.7,False,3,False,False,97.074,2.67,96.33,0.1061,90.18,92.4,9.23,Inactive,141.6,36.01,23.9,36.9,1.52,73.7,8.2,Light Rain,Green,None,,52.11,0.2044,0.482,0.85,MAINTAIN,False,0.9
RACE_2025_COTA_42,42,2025-10-18T15:03:33.837000,SAI,Ferrari,6,14.916,Aggressive,Neutral,Undercut,,Intermediate,3,12,61.14,82.0,False,8.4,False,3,False,False,99.744,2.67,97.387,1.0574,89.43,91.43,5.2,Inactive,130.0,34.32,26.4,37.2,1.93,89.8,5.1,Light Rain,Green,None,,40.2,0.1673,0.557,1.006,MAINTAIN,False,0.9
RACE_2025_COTA_43,43,2025-10-18T15:05:08.173000,SAI,Ferrari,6,15.262,Aggressive,Defensive,Undercut,,Intermediate,3,13,72.57,78.0,False,5.9,False,3,False,False,94.649,-5.094,96.502,-0.8851,85.16,81.39,0.0,Inactive,125.7,32.55,27.5,40.2,0.81,65.2,3.4,Light Rain,Green,None,,51.93,0.1464,0.984,1.536,MAINTAIN,False,0.9
RACE_2025_COTA_44,44,2025-10-18T15:06:42.361000,SAI,Ferrari,7,19.952,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,14,83.64,82.8,True,3.5,True,3,False,False,122.685,28.036,101.711,5.2095,84.35,79.01,0.0,Inactive,112.0,30.86,27.1,34.4,1.65,79.0,7.9,Light Rain,Green,None,,-17.4,0.0845,1.065,2.87,CONSERVE,True,0.9
RACE_2025_COTA_45,45,2025-10-18T15:08:13.886000,SAI,Ferrari,8,23.858,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,15,98.58,77.4,True,0.7,True,3,False,False,125.982,3.297,108.027,6.3156,79.85,80.0,0.0,Inactive,103.4,29.14,27.1,39.6,1.63,74.3,4.2,Light Rain,Green,None,,-29.78,0.0374,1.515,0.332,CONSERVE,True,0.9
RACE_2025_COTA_46,46,2025-10-18T15:09:46.940000,SAI,Ferrari,9,25.537,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,16,100.0,81.5,True,0.0,True,3,False,False,125.116,-0.866,113.635,5.6084,78.78,85.1,0.0,Inactive,108.9,27.32,27.9,37.8,1.51,80.6,4.9,Light Rain,Green,None,,-27.87,0.0235,1.622,0.091,CONSERVE,True,0.9
RACE_2025_COTA_47,47,2025-10-18T15:11:18.831000,SAI,Ferrari,10,28.398,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,17,100.0,83.5,True,0.0,True,3,False,False,123.285,-1.832,118.344,4.7082,77.3,79.65,0.0,Inactive,111.0,25.63,26.1,38.6,1.21,69.2,4.4,Light Rain,Green,None,,-22.47,0.012,1.77,0.212,CONSERVE,True,0.9
RACE_2025_COTA_48,48,2025-10-18T15:12:52.781000,SAI,Ferrari,10,28.831,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,18,100.0,78.8,True,0.0,True,3,False,False,126.764,3.479,124.766,6.4228,76.7,76.89,0.0,Inactive,98.8,23.9,23.8,34.3,1.77,89.3,5.6,Light Rain,Green,None,,-32.64,0.0115,1.83,1.381,CONSERVE,True,0.9
RACE_2025_COTA_49,49,2025-10-18T15:14:25.766000,SAI,Ferrari,10,27.414,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,19,100.0,81.5,True,0.0,True,3,False,False,124.72,-2.044,125.173,0.407,79.15,73.8,0.0,Inactive,107.0,22.0,24.3,33.3,1.52,72.4,1.6,Light Rain,Green,None,,-27.02,0.0117,1.585,0.927,CONSERVE,True,0.9
RACE_2025_COTA_50,50,2025-10-18T15:16:00.050000,SAI,Ferrari,10,28.637,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,20,100.0,82.4,True,0.0,True,3,False,False,140.208,15.488,128.018,2.845,58.94,60.17,0.0,Inactive,56.5,20.1,28.5,36.9,1.94,86.5,3.5,Light Rain,Yellow,None,,-62.98,0.0114,3.606,2.643,CONSERVE,True,0.9
RACE_2025_COTA_51,51,2025-10-18T15:17:31.965000,SAI,Ferrari,10,27.409,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,21,100.0,80.6,True,0.0,True,3,False,False,134.439,-5.768,129.883,1.8645,59.74,61.05,0.0,Inactive,88.9,18.23,23.6,32.5,0.88,65.3,1.6,Light Rain,Yellow,None,,-45.51,0.0123,3.526,0.843,CONSERVE,True,0.9
RACE_2025_COTA_52,52,2025-10-18T15:19:06.907000,SAI,Ferrari,10,27.19,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,22,100.0,75.4,True,0.0,True,3,False,False,132.765,-1.674,131.779,1.896,58.14,59.48,0.0,Inactive,83.3,16.55,23.6,35.0,0.8,67.7,1.7,Light Rain,Yellow,None,,-41.49,0.0124,3.686,0.262,CONSERVE,True,0.9
RACE_2025_COTA_53,53,2025-10-18T15:20:37.257000,SAI,Ferrari,10,29.41,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,23,100.0,84.7,True,0.0,True,3,False,False,143.986,11.221,135.223,3.4444,77.41,81.35,0.0,Inactive,74.9,14.89,23.9,34.6,4.8,113.4,6.0,Heavy Rain,Green,None,,-84.19,0.0089,1.759,1.292,CONSERVE,True,0.9
RACE_2025_COTA_54,54,2025-10-18T15:22:11.773000,SAI,Ferrari,10,28.122,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,24,100.0,76.5,True,0.0,True,3,False,False,135.969,-8.017,137.473,2.2497,77.21,75.7,0.0,Inactive,93.8,13.15,24.7,33.7,3.49,104.7,7.5,Heavy Rain,Green,None,,-60.64,0.01,1.779,1.176,CONSERVE,True,0.9
RACE_2025_COTA_55,55,2025-10-18T15:23:42.994000,SAI,Ferrari,10,27.401,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,25,100.0,80.5,True,0.0,True,3,False,False,131.188,-4.78,135.669,-1.8039,77.77,79.94,0.0,Inactive,105.5,11.32,26.9,34.2,2.92,99.8,7.8,Heavy Rain,Green,None,,-47.56,0.0105,1.723,0.727,CONSERVE,True,0.9
RACE_2025_COTA_56,56,2025-10-18T15:25:16.302000,SAI,Ferrari,10,27.64,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,26,100.0,76.9,True,0.0,True,3,False,False,142.232,11.043,137.228,1.5585,76.91,75.84,0.0,Inactive,79.6,9.47,23.3,31.9,4.6,108.6,7.8,Heavy Rain,Green,None,,-79.41,0.009,1.809,1.239,CONSERVE,True,0.9
RACE_2025_COTA_57,57,2025-10-18T15:26:50.411000,SAI,Ferrari,10,26.748,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,27,100.0,76.2,True,0.0,True,3,False,False,131.054,-11.177,136.886,-0.3421,76.06,72.63,0.0,Inactive,91.5,8.0,29.1,39.5,2.78,98.0,7.2,Heavy Rain,Green,None,,-46.63,0.0106,1.894,1.255,CONSERVE,True,0.9
RACE_2025_COTA_58,58,2025-10-18T15:28:22.021000,SAI,Ferrari,10,26.858,Aggressive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,28,100.0,78.3,True,0.0,True,3,False,False,143.083,12.028,136.705,-0.1806,76.98,73.01,0.0,Inactive,69.9,8.0,29.4,38.6,4.76,104.6,1.6,Heavy Rain,Green,None,,-81.98,0.0089,1.802,1.214,CONSERVE,True,0.9
RACE_2025_COTA_1,1,2025-10-18T14:00:01.098000,HAM,Mercedes,6,13.428,Neutral,Neutral,Undercut,Weather change - wet tires,Wet,1,0,0.0,50.0,False,30.8,True,1,False,False,135.583,43.464,113.851,0.0,100.0,93.64,100.0,Inactive,126.7,106.13,25.3,33.1,3.59,100.3,7.9,Heavy Rain,Green,None,,-15.24,0.3183,0.5,0.0,MAINTAIN,False,0.95
RACE_2025_COTA_2,2,2025-10-18T14:01:36.709000,HAM,Mercedes,6,12.535,Neutral,Neutral,Undercut,,Wet,1,1,1.59,65.0,False,33.8,False,1,False,False,111.953,-23.63,113.219,0.0,100.0,97.39,100.0,Inactive,123.0,104.25,24.2,35.5,3.68,100.7,1.8,Heavy Rain,Green,None,,35.78,0.3116,0.5,0.0,PUSH,False,0.95
RACE_2025_COTA_3,3,2025-10-18T14:03:07.399000,HAM,Mercedes,6,13.34,Neutral,Neutral,Undercut,,Wet,1,2,4.02,90.3,False,32.5,False,1,False,False,115.061,3.108,113.679,0.0,100.0,99.24,100.0,Inactive,121.0,102.45,29.7,38.1,4.57,112.2,1.7,Heavy Rain,Green,None,,24.11,0.2813,0.5,0.0,MAINTAIN,False,0.95
RACE_2025_COTA_4,4,2025-10-18T14:04:39.140000,HAM,Mercedes,6,11.832,Neutral,Neutral,Undercut,,Wet,1,3,7.03,82.7,False,31.1,False,1,False,False,109.746,-5.315,112.893,0.0,100.0,100.0,100.0,Inactive,142.7,100.56,25.5,37.9,3.42,90.1,1.9,Heavy Rain,Green,None,,39.92,0.3042,0.5,0.279,PUSH,False,0.95
RACE_2025_COTA_5,5,2025-10-18T14:06:12.076000,HAM,Mercedes,6,12.649,Neutral,Neutral,Undercut,,Wet,1,4,10.72,81.9,False,29.7,False,1,False,False,109.239,-0.507,116.316,3.4239,100.0,93.65,100.0,Inactive,139.9,98.76,27.3,35.7,3.31,93.7,1.8,Heavy Rain,Green,None,,40.23,0.297,0.5,0.061,PUSH,False,0.95
RACE_2025_COTA_6,6,2025-10-18T14:07:46.494000,HAM,Mercedes,6,12.624,Neutral,Neutral,Undercut,,Wet,1,5,14.9,80.8,False,28.1,False,1,False,False,98.704,-10.535,108.941,-7.3759,99.43,99.29,100.0,Inactive,157.0,96.91,28.7,36.8,1.81,82.7,2.7,Light Rain,Green,None,,68.7,0.3224,0.443,2.1,PUSH,False,0.95
RACE_2025_COTA_7,7,2025-10-18T14:09:19.270000,HAM,Mercedes,6,11.417,Neutral,Neutral,Undercut,,Wet,1,6,20.1,80.0,False,26.5,False,1,False,False,100.416,1.712,106.633,-2.3074,100.0,99.27,100.0,Inactive,148.0,95.2,29.2,37.4,1.86,88.9,4.9,Light Rain,Green,None,,62.89,0.3053,0.5,0.367,MAINTAIN,False,0.95
RACE_2025_COTA_8,8,2025-10-18T14:10:53.517000,HAM,Mercedes,6,11.943,Neutral,Neutral,Undercut,,Wet,1,7,25.27,83.6,False,24.8,False,1,False,False,96.176,-4.24,102.856,-3.777,97.0,100.0,100.0,Inactive,159.2,93.33,27.0,34.1,0.93,78.1,7.6,Light Rain,Green,None,,74.61,0.31,0.2,0.964,PUSH,False,0.95
RACE_2025_COTA_9,9,2025-10-18T14:12:26.551000,HAM,Mercedes,6,12.555,Neutral,Neutral,Undercut,,Wet,1,8,31.23,79.9,False,23.1,False,1,False,False,96.178,0.002,100.143,-2.7136,96.24,100.0,100.0,Inactive,149.8,91.59,25.9,33.4,1.01,66.8,7.8,Light Rain,Green,None,,72.13,0.2887,0.124,0.0,MAINTAIN,False,0.95
RACE_2025_COTA_10,10,2025-10-18T14:14:00.746000,HAM,Mercedes,6,12.997,Neutral,Neutral,Undercut,,Wet,1,9,39.88,79.1,False,21.0,False,1,False,False,100.815,4.637,98.458,-1.6848,91.45,93.32,100.0,Inactive,147.7,89.9,27.7,39.6,1.61,73.2,7.6,Light Rain,Green,None,,56.2,0.2494,0.355,1.657,MAINTAIN,False,0.95
RACE_2025_COTA_11,11,2025-10-18T14:15:30.457000,HAM,Mercedes,6,14.189,Neutral,Neutral,Undercut,,Wet,1,10,49.95,82.3,False,18.8,False,1,False,False,103.394,2.579,99.396,0.938,90.91,85.84,100.0,Inactive,139.2,88.17,27.9,39.1,1.98,88.1,3.0,Light Rain,Green,None,,45.33,0.212,0.409,0.856,MAINTAIN,False,0.95
RACE_2025_COTA_12,12,2025-10-18T14:17:03.897000,HAM,Mercedes,6,14.429,Neutral,Neutral,Undercut,,Wet,1,11,61.03,77.3,False,16.4,False,1,False,False,102.89,-0.504,99.891,0.4948,88.46,89.96,100.0,Inactive,126.5,86.46,28.3,39.2,1.72,83.8,3.3,Light Rain,Green,None,,43.73,0.182,0.654,0.242,PUSH,False,0.95
RACE_2025_COTA_13,13,2025-10-18T14:18:36.439000,HAM,Mercedes,6,17.071,Neutral,Defensive,Undercut,,Wet,1,12,72.77,83.3,False,13.9,False,1,False,False,97.937,-4.953,100.243,0.3521,83.1,86.66,100.0,Inactive,123.3,84.78,28.4,40.4,0.88,81.7,5.5,Light Rain,Green,None,,54.3,0.155,1.19,1.493,MAINTAIN,False,0.95
RACE_2025_COTA_14,14,2025-10-18T14:20:10.723000,HAM,Mercedes,9,21.402,Defensive,Neutral,Undercut,Emergency stop - tire degradation,Intermediate,2,0,0.0,50.0,False,11.6,True,2,False,False,151.334,53.398,111.274,11.0313,53.96,50.4,100.0,Inactive,79.4,83.09,29.0,41.9,1.08,74.1,2.6,Light Rain,Safety Car,None,,-38.59,0.1554,4.104,3.443,MAINTAIN,False,0.95
RACE_2025_COTA_15,15,2025-10-18T14:21:44.277000,HAM,Mercedes,9,21.406,Defensive,Neutral,Undercut,,Intermediate,2,1,1.0,65.0,False,26.9,False,2,False,False,99.124,-52.21,110.936,-0.3381,97.57,98.77,100.0,Inactive,193.2,81.34,26.6,34.6,1.13,78.1,8.0,Light Rain,Green,None,,75.68,0.1535,0.257,1.87,PUSH,False,0.95
RACE_2025_COTA_16,16,2025-10-18T14:23:17.573000,HAM,Mercedes,9,19.817,Neutral,Neutral,Undercut,,Intermediate,2,2,2.67,80.0,False,25.7,False,2,False,False,100.867,1.743,110.43,-0.5054,100.0,96.87,100.0,Inactive,174.7,79.58,28.3,36.6,1.97,89.3,7.7,Light Rain,Green,None,,67.48,0.1421,0.5,0.062,MAINTAIN,False,0.95
RACE_2025_COTA_17,17,2025-10-18T14:24:49.224000,HAM,Mercedes,9,19.072,Neutral,Neutral,Undercut,,Intermediate,2,3,4.64,78.3,False,24.4,False,2,False,False,93.626,-7.24,108.578,-1.8527,100.0,96.48,100.0,Inactive,183.8,77.75,26.5,36.2,0.91,76.0,4.5,Light Rain,Green,None,,87.51,0.1512,0.5,0.251,PUSH,False,0.95
RACE_2025_COTA_18,18,2025-10-18T14:26:23.888000,HAM,Mercedes,10,22.976,Neutral,Neutral,Undercut,Undercut attempt,Intermediate,3,0,0.0,50.0,False,23.1,True,3,True,False,125.487,31.861,114.088,5.5102,100.0,96.0,100.0,Inactive,176.5,75.87,27.4,36.9,1.71,87.4,6.4,Light Rain,Green,None,,15.42,0.0741,0.5,1.361,MAINTAIN,False,0.95
RACE_2025_COTA_19,19,2025-10-18T14:27:57.144000,HAM,Mercedes,10,21.946,Neutral,Neutral,Undercut,,Intermediate,3,1,1.16,65.0,False,26.9,False,3,True,False,101.09,-24.397,104.039,-10.0488,100.0,100.0,100.0,Inactive,166.9,74.12,27.4,37.4,1.75,81.0,8.0,Light Rain,Green,None,,68.5,0.0732,0.5,1.482,PUSH,False,0.95
RACE_2025_COTA_20,20,2025-10-18T14:29:27.274000,HAM,Mercedes,9,18.851,Neutral,Neutral,Undercut,,Intermediate,3,2,2.5,80.0,False,25.7,False,3,True,False,98.714,-2.376,103.957,-0.082,100.0,100.0,100.0,Inactive,185.6,72.43,25.4,33.4,1.33,85.1,3.5,Light Rain,Green,None,,75.19,0.1494,0.5,0.143,PUSH,False,0.95
RACE_2025_COTA_21,21,2025-10-18T14:31:03.140000,HAM,Mercedes,8,16.511,Neutral,Neutral,Undercut,,Intermediate,3,3,4.61,82.2,False,24.4,False,3,True,False,96.977,-1.737,103.179,-0.7779,100.0,100.0,100.0,Inactive,171.9,70.54,25.5,38.3,1.46,70.3,6.5,Light Rain,Green,None,,77.66,0.2179,0.5,0.114,PUSH,False,0.95
RACE_2025_COTA_22,22,2025-10-18T14:32:35.749000,HAM,Mercedes,7,15.254,Neutral,Neutral,Undercut,,Intermediate,3,4,7.35,75.8,False,23.1,False,3,True,False,96.281,-0.696,103.71,0.5309,100.0,100.0,100.0,Inactive,183.1,68.67,29.1,38.9,1.32,69.8,5.1,Light Rain,Green,None,,78.88,0.2867,0.5,0.093,PUSH,False,0.95
RACE_2025_COTA_23,23,2025-10-18T14:34:07.533000,HAM,Mercedes,7,14.68,Neutral,Neutral,Undercut,,Intermediate,3,5,10.52,82.3,False,21.7,False,3,True,False,94.05,-2.231,97.422,-6.2875,100.0,97.5,100.0,Inactive,175.4,66.83,26.7,37.0,1.13,66.7,4.7,Light Rain,Green,None,,83.5,0.2824,0.5,1.168,PUSH,False,0.95
RACE_2025_COTA_24,24,2025-10-18T14:35:41.380000,HAM,Mercedes,7,13.55,Neutral,Neutral,Undercut,,Intermediate,3,6,14.69,77.7,False,20.2,False,3,True,False,98.6,4.551,96.924,-0.498,100.0,100.0,100.0,Inactive,165.3,65.02,28.8,36.8,1.85,90.4,8.5,Light Rain,Green,None,,68.79,0.2575,0.5,1.855,MAINTAIN,False,0.95
RACE_2025_COTA_25,25,2025-10-18T14:37:15.777000,HAM,Mercedes,7,14.483,Neutral,Neutral,Undercut,,Intermediate,3,7,19.16,75.5,False,18.6,False,3,False,False,94.844,-3.756,96.15,-0.774,100.0,100.0,100.0,Inactive,171.0,63.19,25.1,36.3,1.14,70.0,6.6,Light Rain,Green,None,,78.72,0.26,0.5,1.27,PUSH,False,0.95
RACE_2025_COTA_26,26,2025-10-18T14:38:46.831000,HAM,Mercedes,7,14.272,Neutral,Neutral,Undercut,,Intermediate,3,8,24.44,81.9,False,16.9,False,3,False,False,94.625,-0.22,95.68,-0.4705,97.31,98.14,100.0,Inactive,177.3,61.36,27.0,37.1,1.02,69.8,2.4,Light Rain,Green,None,,77.87,0.2484,0.231,0.077,MAINTAIN,False,0.95
RACE_2025_COTA_27,27,2025-10-18T14:40:18.200000,HAM,Mercedes,7,13.856,Neutral,Neutral,Undercut,,Intermediate,3,9,29.96,80.2,False,15.3,False,3,False,False,98.683,4.059,96.16,0.4805,97.59,95.18,100.0,Inactive,163.9,59.5,24.2,32.4,1.57,75.8,7.8,Light Rain,Green,None,,64.52,0.2248,0.259,1.231,MAINTAIN,False,0.95
RACE_2025_COTA_28,28,2025-10-18T14:41:53.347000,HAM,Mercedes,7,15.539,Neutral,Neutral,Undercut,,Intermediate,3,10,37.75,81.5,False,13.3,False,3,False,False,99.176,0.493,97.186,1.0252,94.05,96.2,100.0,Inactive,142.7,57.66,25.2,37.8,1.87,75.8,2.3,Light Rain,Green,None,,59.38,0.2008,0.095,0.216,MAINTAIN,False,0.95
RACE_2025_COTA_29,29,2025-10-18T14:43:24.168000,HAM,Mercedes,7,16.789,Neutral,Neutral,Undercut,,Intermediate,3,11,44.93,79.8,False,11.4,False,3,False,False,95.052,-4.124,96.476,-0.7097,92.11,86.46,100.0,Inactive,153.3,55.99,24.5,35.9,0.87,68.6,6.6,Light Rain,Green,None,,70.44,0.1973,0.289,1.737,PUSH,False,0.95
RACE_2025_COTA_30,30,2025-10-18T14:45:00.705000,HAM,Mercedes,7,16.15,Neutral,Neutral,Undercut,,Intermediate,3,12,53.48,75.9,False,9.3,False,3,False,False,94.618,-0.434,96.431,-0.0453,92.57,92.83,100.0,Inactive,158.8,54.34,26.3,37.6,0.91,79.4,2.2,Light Rain,Green,None,,68.23,0.1743,0.243,0.179,PUSH,False,0.95
RACE_2025_COTA_31,31,2025-10-18T14:46:32.443000,HAM,Mercedes,7,19.163,Neutral,Neutral,Undercut,,Intermediate,3,13,63.55,73.2,False,7.1,False,3,False,False,99.287,4.669,97.363,0.9324,86.19,83.17,100.0,Inactive,137.0,52.5,25.7,37.2,1.53,88.3,2.4,Light Rain,Green,None,,51.62,0.1414,0.881,1.81,MAINTAIN,True,0.95
RACE_2025_COTA_32,32,2025-10-18T14:48:06.564000,HAM,Mercedes,7,17.086,Neutral,Defensive,Undercut,,Intermediate,3,14,73.62,82.1,False,4.8,False,3,False,False,96.482,-2.805,96.923,-0.4402,83.88,77.25,100.0,Inactive,135.5,50.76,29.7,37.3,0.87,69.1,2.4,Light Rain,Green,None,,57.24,0.1219,1.112,0.888,MAINTAIN,False,0.95
RACE_2025_COTA_33,33,2025-10-18T14:49:39.812000,HAM,Mercedes,8,21.261,Neutral,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,15,86.22,83.8,True,2.2,True,3,False,False,122.584,26.101,101.604,4.6816,82.62,86.75,100.0,Inactive,134.6,48.92,28.7,39.7,1.3,71.9,5.1,Light Rain,Green,None,,-6.49,0.0646,1.238,3.017,CONSERVE,True,0.95
RACE_2025_COTA_34,34,2025-10-18T14:51:12.760000,HAM,Mercedes,10,26.412,Defensive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,16,96.07,76.5,True,0.0,True,3,False,False,126.441,3.857,107.882,6.2778,72.27,65.87,100.0,Inactive,111.1,47.18,25.6,37.5,1.48,71.3,2.5,Light Rain,Green,None,,-19.25,0.015,2.273,0.406,CONSERVE,True,0.95
RACE_2025_COTA_35,35,2025-10-18T14:52:42.236000,HAM,Mercedes,10,27.011,Defensive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,17,100.0,75.6,True,0.0,True,3,False,False,128.3,1.859,114.619,6.7364,73.64,71.95,100.0,Inactive,106.5,45.53,23.1,33.8,1.72,72.3,5.8,Light Rain,Green,None,,-25.82,0.0123,2.136,0.211,CONSERVE,True,0.95
RACE_2025_COTA_36,36,2025-10-18T14:54:17.205000,HAM,Mercedes,10,28.195,Defensive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,18,100.0,78.2,True,0.0,True,3,False,False,125.124,-3.176,119.786,5.1675,73.64,78.27,100.0,Inactive,115.1,43.81,27.6,37.9,1.04,78.5,5.4,Light Rain,Green,None,,-15.77,0.013,2.136,0.357,CONSERVE,True,0.95
RACE_2025_COTA_37,37,2025-10-18T14:55:48.208000,HAM,Mercedes,10,29.37,Defensive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,19,100.0,83.4,True,0.0,True,3,False,False,128.323,3.199,126.154,6.3682,73.75,68.58,100.0,Inactive,101.3,42.28,28.8,38.2,1.68,80.4,4.7,Light Rain,Green,None,,-25.66,0.0124,2.125,1.008,CONSERVE,True,0.95
RACE_2025_COTA_38,38,2025-10-18T14:57:23.207000,HAM,Mercedes,10,27.358,Defensive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,20,100.0,75.8,True,0.0,True,3,False,False,129.225,0.902,127.483,1.3282,72.88,68.52,100.0,Inactive,101.3,40.59,29.2,38.7,1.78,80.3,5.5,Light Rain,Green,None,,-28.12,0.0123,2.212,0.37,CONSERVE,True,0.95
RACE_2025_COTA_39,39,2025-10-18T14:58:55.841000,HAM,Mercedes,10,29.209,Defensive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,21,100.0,77.8,True,0.0,True,3,False,False,123.646,-5.579,126.924,-0.5591,73.11,71.64,100.0,Inactive,112.2,38.92,27.7,36.0,0.94,73.8,4.8,Light Rain,Green,None,,-12.05,0.0131,2.189,1.659,CONSERVE,True,0.95
RACE_2025_COTA_40,40,2025-10-18T15:00:29.819000,HAM,Mercedes,10,27.654,Defensive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,22,100.0,82.7,True,0.0,True,3,False,False,127.08,3.435,126.68,-0.244,75.92,70.84,100.0,Inactive,118.9,37.25,26.2,34.0,1.64,86.5,6.6,Light Rain,Green,None,,-22.74,0.0124,1.908,1.002,CONSERVE,True,0.95
RACE_2025_COTA_41,41,2025-10-18T15:02:02.440000,HAM,Mercedes,10,27.791,Defensive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,23,100.0,73.5,True,0.0,True,3,False,False,126.508,-0.572,126.956,0.2768,71.68,71.2,100.0,Inactive,111.9,35.63,29.8,37.3,1.55,82.5,3.3,Light Rain,Green,None,,-21.08,0.0125,2.332,0.206,CONSERVE,True,0.95
RACE_2025_COTA_42,42,2025-10-18T15:03:35.723000,HAM,Mercedes,10,28.064,Defensive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,24,100.0,79.1,True,0.0,True,3,False,False,125.174,-1.334,126.327,-0.6298,75.29,76.19,100.0,Inactive,100.9,33.92,24.0,31.0,1.27,70.5,3.0,Light Rain,Green,None,,-16.91,0.0128,1.971,0.463,CONSERVE,True,0.95
RACE_2025_COTA_43,43,2025-10-18T15:05:07.636000,HAM,Mercedes,10,27.958,Defensive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,25,100.0,82.2,True,0.0,True,3,False,False,127.414,2.24,125.964,-0.3622,73.22,75.35,100.0,Inactive,110.6,32.42,24.2,34.1,1.56,82.3,7.9,Light Rain,Green,None,,-23.14,0.0125,2.178,1.095,CONSERVE,True,0.95
RACE_2025_COTA_44,44,2025-10-18T15:06:42.144000,HAM,Mercedes,10,28.337,Defensive,Defensive,Undercut,Emergency stop - tire degradation,Intermediate,3,26,100.0,84.8,True,0.0,True,3,False,False,126.929,-0.485,126.621,0.6567,73.14,82.33,100.0,Inactive,121.5,30.82,29.6,42.6,1.65,74.2,5.8,Light Rain,Green,None,,-22.45,0.0124,2.186,0.371,CONSERVE,True,0.95
